,funding_rounds,funding_duration_days,total_investment,years_to_first_funding,country_code_encoded,market_encoded,status_encoded
24540,5.0,1756,39000000.0,0.08493150684931507,49,21,0
24541,1.0,0,504210.0,1.0,3,19,2
24542,1.0,0,500000.0,12.901369863013699,49,23,2
24543,5.0,1696,5893231.0,26.397260273972602,49,2,2
24544,3.0,1544,26000000.0,6.167123287671233,49,16,2
24545,1.0,0,41400000.0,2.032876712328767,49,3,1
24546,1.0,0,110000.0,0.5342465753424658,30,10,2
24547,1.0,0,1927920.0,4.038356164383561,49,2,2
24548,5.0,1993,25371206.0,1.5178082191780822,49,25,2
24549,1.0,0,750000.0,7.367123287671233,49,21,2
24550,2.0,386,13100000.0,11.7013698630137,49,23,0
24551,2.0,461,1911478.0,3.136986301369863,49,25,0
24552,1.0,0,150000.0,3.8109589041095893,49,5,2
24554,1.0,0,10000000.0,14.424657534246576,49,19,2
24555,3.0,1785,11600000.0,-0.16164383561643836,49,19,2
24556,1.0,0,40000.0,0.7616438356164383,9,6,2
24557,1.0,0,5000000.0,5.13972602739726,49,0,1
24559,5.0,624,7950000.0,0.4602739726027397,49,23,2
24560,1.0,0,25000.0,2.095890410958904,49,19,2
24561,1.0,0,50000.0,-1.0,43,5,2
24562,1.0,0,2500000.0,3.0027397260273974,49,19,2
24563,1.0,0,300000.0,1.0,49,19,1
24564,3.0,405,1980000.0,4.736986301369863,49,3,2
24565,1.0,0,38516400.0,1.9726027397260273,34,13,2
24566,1.0,0,7576257.0,5.1726027397260275,19,4,2
24567,1.0,0,135002.0,0.0136986301369863,3,19,2
24568,2.0,277,2275000.0,-0.5287671232876713,49,19,2
24569,2.0,213,343040.0,4.882191780821918,7,19,2
24570,2.0,490,4858520.0,2.989041095890411,19,2,2
24571,1.0,0,3700000.0,2.0,49,19,2
24572,4.0,337,27181081.0,46.52876712328767,49,19,2
24573,1.0,0,1000000.0,-0.06575342465753424,49,19,2
24574,5.0,2790,111000000.0,0.4520547945205479,49,19,2
24575,1.0,0,3200000.0,4.583561643835616,10,11,2
24576,4.0,844,105999996.0,2.947945205479452,49,8,2
24577,1.0,0,2000000.0,6.5698630136986305,49,5,2
24578,2.0,399,800000.0,-0.030136986301369864,49,19,2
24579,8.0,2069,57101284.0,0.6712328767123288,49,23,2
24580,3.0,865,7966840.0,16.52054794520548,19,1,2
24581,3.0,660,14400000.0,0.5013698630136987,49,19,2
24582,4.0,1072,68000000.0,1.3315068493150686,49,23,0
24583,3.0,1051,1070000.0,1.6821917808219178,49,19,2
24584,2.0,943,3869960.0,1.4876712328767123,49,23,0
24585,2.0,969,106000000.0,5.120547945205479,49,12,2
24586,1.0,0,40000.0,4.736986301369863,49,2,2
24587,2.0,1717,39300000.0,6.726027397260274,49,13,2
24588,5.0,2691,111270388.0,2.0657534246575344,49,19,2
24589,3.0,1022,27999998.0,6.210958904109589,49,19,2
24590,2.0,777,3855156.0,3.9972602739726026,49,13,2
24591,1.0,0,258427.0,7.013698630136986,49,12,2
24592,2.0,1162,500200.0,5.673972602739726,49,12,2
24593,1.0,0,500000.0,5.098630136986301,49,13,2
24594,1.0,0,2300000.0,1.9479452054794522,49,19,0
24595,1.0,0,490000.0,-0.7972602739726027,49,23,2
24596,1.0,0,1995000.0,4.115068493150685,49,16,2
24597,1.0,0,100000.0,1.7863013698630137,49,2,2
24598,1.0,0,17500000.0,10.008219178082191,49,13,2
24599,1.0,0,8800000.0,3.421917808219178,49,13,2
24600,2.0,1254,1083695.0,7.263013698630137,49,13,2
24601,1.0,0,4900000.0,10.419178082191781,8,13,2
24602,1.0,0,585070.0,2.389041095890411,49,19,2
24604,6.0,985,10526000.0,0.049315068493150684,49,19,2
24605,2.0,961,64000000.0,6.23013698630137,19,2,2
24606,1.0,0,200000.0,14.293150684931506,49,7,2
24607,1.0,0,2000000.0,0.7534246575342466,49,19,2
24608,1.0,0,678000.0,8.342465753424657,7,23,2
24609,7.0,2674,76000000.0,2.23013698630137,49,19,2
24610,1.0,0,1000000.0,1.9506849315068493,49,2,2
24611,1.0,0,24250000.0,84.13972602739726,49,16,2
24612,2.0,593,1000000.0,1.4493150684931506,49,19,2
24613,1.0,0,184029.0,0.7452054794520548,29,23,2
24614,2.0,598,250000.0,0.7835616438356164,49,11,2
24615,1.0,0,150000.0,-0.11506849315068493,49,11,1
24616,2.0,4,1150000.0,0.9698630136986301,7,19,2
24617,3.0,1962,71300000.0,2.493150684931507,49,13,2
24618,2.0,214,3915591.0,3.6082191780821917,49,19,2
24619,3.0,699,45000000.0,2.0027397260273974,49,19,1
24620,2.0,213,13500000.0,10.747945205479452,49,12,2
24621,1.0,0,1250000.0,1.0273972602739727,49,19,2
24622,2.0,61,100000.0,0.021917808219178082,49,14,2
24623,4.0,745,26600000.0,0.5342465753424658,49,19,2
24624,1.0,0,2000000.0,41.06301369863014,49,3,0
24625,1.0,0,41000000.0,25.15068493150685,49,19,2
24627,1.0,0,8000000.0,5.947945205479452,24,1,2
24628,1.0,0,7714643.0,9.586301369863014,49,23,2
24629,1.0,0,1250000.0,9.04109589041096,49,9,2
24630,1.0,0,8600000.0,2.852054794520548,49,19,2
24631,1.0,0,1043775.0,2.654794520547945,20,19,2
24632,3.0,646,1740135.0,1.4082191780821918,49,23,2
24633,3.0,649,368000.0,1.0054794520547945,49,19,2
24634,4.0,1401,45500000.0,0.5808219178082191,49,23,2
24636,1.0,0,4749900.0,4.282191780821917,15,24,2
24637,2.0,280,70000.0,0.8246575342465754,49,19,2
24638,2.0,343,7250000.0,0.7698630136986301,49,19,2
24639,3.0,658,22000000.0,0.7945205479452054,49,1,2
24641,3.0,307,475000.0,0.08493150684931507,49,0,2
24642,1.0,0,20000.0,1.3205479452054794,37,19,2
24643,2.0,105,300000.0,0.7287671232876712,49,17,2
24644,3.0,1294,129320.0,-0.2684931506849315,27,19,2
24645,6.0,1666,5049997.0,-0.3287671232876712,49,12,2
24646,1.0,0,700000.0,0.0,49,19,2
24647,1.0,0,150000.0,1.3835616438356164,49,19,2
24648,3.0,1004,40000000.0,1.16986301369863,49,23,2
24649,1.0,0,550000.0,0.915068493150685,49,19,2
24650,1.0,0,570000.0,2.6191780821917807,49,22,2
24651,1.0,0,250000.0,16.043835616438358,26,12,2
24652,2.0,1025,688250.0,12.591780821917808,26,19,2
24653,2.0,243,800000.0,0.33424657534246577,49,19,1
24654,1.0,0,7000000.0,0.6684931506849315,49,19,0
24655,1.0,0,19311.0,0.6794520547945205,14,19,1
24656,2.0,153,170000.0,0.336986301369863,49,11,2
24657,2.0,158,14000.0,1.6657534246575343,49,19,2
24658,3.0,686,25100000.0,0.0,49,23,2
24659,2.0,52,850000.0,1.83013698630137,49,19,2
24660,4.0,847,17450000.0,4.7835616438356166,49,19,2
24661,1.0,0,482000.0,1.4164383561643836,49,19,2
24662,1.0,0,1030000.0,1.3068493150684932,2,0,2
24663,1.0,0,5000000.0,1.821917808219178,26,19,2
24665,1.0,0,400000.0,0.2958904109589041,49,5,0
24666,2.0,247,10000000.0,4.761643835616439,49,0,2
24667,2.0,117,65665.0,0.1232876712328767,5,19,2
24668,1.0,0,200000.0,-0.03287671232876712,8,17,2
24670,1.0,0,147000.0,1.2493150684931507,49,5,1
24671,2.0,213,949605.0,1.5863013698630137,19,19,2
24672,4.0,303,103017.0,0.40821917808219177,7,19,2
24673,2.0,236,13500000.0,0.7205479452054795,49,15,2
24674,1.0,0,1000000.0,-0.0027397260273972603,19,11,2
24675,1.0,0,6500.0,0.07671232876712329,7,19,2
24676,3.0,612,3900000.0,1.536986301369863,29,0,2
24677,1.0,0,200000.0,2.745205479452055,49,19,2
24678,1.0,0,200000.0,2.745205479452055,49,19,2
24679,1.0,0,34320.0,9.07945205479452,49,16,2
24680,5.0,1861,39129500.0,1.4465753424657535,49,23,2
24681,1.0,0,1250000.0,1.4219178082191781,49,19,2
24682,1.0,0,25000.0,0.0,14,19,1
24684,1.0,0,653717.0,2.4,27,6,2
24685,1.0,0,50000.0,0.0,12,19,2
24687,1.0,0,129390.0,0.0,19,19,2
24688,3.0,617,11489687.0,1.3342465753424657,49,19,0
24689,1.0,0,150000.0,0.4191780821917808,49,11,2
24690,1.0,0,40000.0,1.643835616438356,16,19,2
24691,1.0,0,432450.0,0.0,27,19,2
24692,2.0,71,503000.0,0.5095890410958904,19,11,2
24693,1.0,0,3200000.0,1.252054794520548,26,18,0
24694,2.0,72,466969.0,1.2219178082191782,49,19,2
24695,3.0,722,5450000.0,-0.27945205479452057,19,19,2
24696,1.0,0,479233.0,-0.16712328767123288,7,19,2
24697,3.0,1027,506576.0,0.07945205479452055,16,23,2
24698,1.0,0,270862.0,2.4657534246575343,15,19,2
24699,1.0,0,250000.0,1.2986301369863014,49,19,2
24700,1.0,0,20000.0,0.863013698630137,49,19,2
24701,1.0,0,653426.0,-0.40821917808219177,19,19,2
24702,2.0,642,9876257.0,0.7698630136986301,19,19,2
24703,1.0,0,1738250.0,9.643835616438356,49,22,2
24704,1.0,0,5000000.0,5.279452054794521,49,19,2
24707,1.0,0,400000.0,2.084931506849315,49,19,2
24708,1.0,0,485000.0,0.9232876712328767,49,19,2
24709,2.0,136,2250000.0,2.0027397260273974,49,19,2
24710,2.0,337,2350000.0,1.1643835616438356,49,19,2
24711,1.0,0,2000000.0,-0.2054794520547945,49,19,2
24712,1.0,0,280000.0,0.4136986301369863,49,17,2
24713,6.0,682,1776760.0,0.41643835616438357,49,19,2
24714,2.0,766,465000.0,-1.8493150684931507,7,19,2
24716,2.0,346,4500000.0,1.621917808219178,49,19,2
24717,1.0,0,12500000.0,22.687671232876713,49,23,2
24718,2.0,583,4533450.0,1.2136986301369863,19,0,2
24719,1.0,0,3500000.0,0.038356164383561646,49,17,0
24720,1.0,0,10000.0,0.4136986301369863,19,19,2
24721,2.0,457,4350000.0,4.9150684931506845,49,19,2
24723,1.0,0,647250.0,3.2164383561643834,27,19,2
24724,1.0,0,445000.0,0.7534246575342466,49,22,2
24725,2.0,205,95000.0,0.29315068493150687,49,22,2
24726,2.0,115,1900000.0,1.1753424657534246,49,5,2
24727,2.0,282,358969.0,0.8931506849315068,49,10,0
24729,1.0,0,75000.0,0.1643835616438356,49,19,2
24730,3.0,857,101000000.0,2.0027397260273974,49,19,2
24731,1.0,0,450000.0,0.25205479452054796,15,17,2
24732,1.0,0,73000.0,-0.4958904109589041,37,19,2
24733,1.0,0,7500000.0,2.252054794520548,49,19,0
24735,1.0,0,600000.0,0.15342465753424658,49,5,1
24738,1.0,0,20000.0,-0.14520547945205478,37,22,2
24739,7.0,1877,537779080.0,2.219178082191781,44,19,2
24740,1.0,0,638000.0,1.4136986301369863,13,25,2
24741,1.0,0,18852.0,0.673972602739726,13,19,2
24742,1.0,0,28500.0,1.5917808219178082,49,23,2
24743,1.0,0,200000.0,0.8328767123287671,49,19,2
24744,1.0,0,1858875.0,0.9945205479452055,28,19,2
24745,2.0,199,41804470.0,1.9315068493150684,49,10,2
24746,2.0,1331,8500000.0,3.186301369863014,49,23,2
24747,1.0,0,270000.0,2.3863013698630136,27,19,2
24748,1.0,0,20000.0,0.5013698630136987,49,14,2
24749,1.0,0,20000.0,0.0,49,19,2
24750,2.0,218,370207.0,0.0,27,19,2
24751,1.0,0,450000.0,-0.08493150684931507,49,5,1
24752,2.0,302,3870890.0,0.5671232876712329,49,1,2
24753,2.0,463,1300000.0,1.3315068493150686,49,19,0
24754,1.0,0,250000.0,-0.41643835616438357,49,19,1
24755,4.0,511,1491250.0,0.31232876712328766,21,19,2
24756,1.0,0,15973200.0,0.15342465753424658,19,23,2
24757,2.0,1079,12000000.0,1.167123287671233,49,0,0
24758,2.0,1002,14750000.0,1.2410958904109588,34,0,2
24759,2.0,568,2200000.0,2.8767123287671232,49,19,2
24760,2.0,301,160000.0,0.6328767123287671,9,17,2
24761,5.0,1141,14284265.0,1.3178082191780822,49,19,2
24762,1.0,0,10000000.0,19.19178082191781,49,12,0
24763,1.0,0,200000.0,0.0,49,19,2
24764,2.0,968,12740000.0,4.498630136986302,49,6,2
24765,1.0,0,50000.0,0.915068493150685,1,22,2
24766,1.0,0,20000000.0,5.586301369863014,10,21,2
24767,2.0,325,1007468.0,0.9616438356164384,49,22,2
24768,4.0,1360,64100000.0,2.095890410958904,49,19,2
24769,2.0,869,6500000.0,0.27671232876712326,49,6,2
24770,4.0,483,2050717.0,6.197260273972603,49,6,2
24771,3.0,147,11700000.0,0.6,49,15,2
24772,2.0,285,1360000.0,1.2219178082191782,49,23,2
24773,6.0,1669,103051049.0,7.586301369863014,6,19,2
24774,1.0,0,1000000.0,2.7753424657534245,49,19,2
24776,2.0,145,4000000.0,1.1643835616438356,49,19,2
24777,5.0,1393,45000000.0,5.706849315068493,49,19,2
24778,2.0,695,1085535.0,3.6246575342465754,34,7,2
24779,1.0,0,400000.0,2.2273972602739724,49,19,2
24780,1.0,0,270000.0,2.073972602739726,7,19,2
24781,3.0,1711,7320977.0,0.39452054794520547,49,19,2
24782,2.0,315,3600000.0,1.6876712328767123,49,17,2
24783,2.0,380,37339356.0,3.441095890410959,49,23,0
24784,1.0,0,100000.0,0.0,44,19,2
24785,5.0,1064,3230000.0,0.25205479452054796,49,19,2
24786,4.0,783,77500000.0,2.515068493150685,49,19,2
24787,1.0,0,1000000.0,0.6712328767123288,49,19,2
24788,1.0,0,3540000.0,2.1890410958904107,49,23,2
24789,1.0,0,480000.0,1.7424657534246575,43,19,2
24790,1.0,0,950000.0,1.2246575342465753,14,23,2
24791,2.0,336,8300000.0,-0.673972602739726,49,0,0
24792,1.0,0,4169864.0,7.920547945205479,49,15,2
24793,3.0,735,29095769.0,1.5315068493150685,49,2,2
24794,4.0,1506,27000000.0,0.36164383561643837,49,19,2
24795,3.0,579,278000.0,0.2493150684931507,49,11,2
24796,1.0,0,1000000.0,1.189041095890411,49,5,2
24797,1.0,0,2600000.0,0.7424657534246575,49,19,2
24798,2.0,638,2300000.0,1.663013698630137,49,20,2
24799,4.0,853,16014456.0,0.3698630136986301,49,22,2
24800,1.0,0,200000.0,0.9041095890410958,7,22,2
24801,1.0,0,100000.0,0.0,49,23,2
24802,2.0,859,20000.0,0.06301369863013699,49,23,2
24803,4.0,1299,3100000.0,6.035616438356165,49,17,2
24804,3.0,232,1100000.0,0.22465753424657534,49,20,2
24806,2.0,44,7770100.0,8.35068493150685,49,19,2
24807,1.0,0,40000.0,-0.7534246575342466,9,19,2
24808,2.0,769,15000.0,-0.5561643835616439,49,6,0
24809,1.0,0,6100000.0,0.8465753424657534,49,17,2
24810,2.0,249,938000.0,1.9315068493150684,49,10,2
24811,1.0,0,550000.0,1.0767123287671232,49,19,2
24812,2.0,427,7200000.0,0.052054794520547946,49,1,2
24813,7.0,1799,590500000.0,0.7479452054794521,49,19,2
24814,1.0,0,325000.0,4.416438356164384,49,3,2
24817,1.0,0,600000.0,0.36712328767123287,49,5,2
24818,1.0,0,650000.0,0.6712328767123288,49,17,2
24819,2.0,1803,4240262.0,-3.610958904109589,49,19,0
24820,2.0,164,150000.0,1.1452054794520548,49,19,2
24821,2.0,1372,78500000.0,6.534246575342466,49,5,2
24822,4.0,4498,247700000.0,0.7479452054794521,49,12,2
24823,1.0,0,3000000.0,2.208219178082192,19,0,2
24824,1.0,0,2500000.0,4.4,49,23,2
24825,2.0,139,65372.0,-0.0684931506849315,5,6,2
24826,1.0,0,87000.0,0.2958904109589041,6,19,2
24827,1.0,0,75000.0,1.715068493150685,49,5,2
24828,3.0,461,1500000.0,0.08493150684931507,8,19,2
24829,1.0,0,531600.0,1.3178082191780822,34,7,2
24830,1.0,0,1100000.0,0.5726027397260274,49,23,2
24831,1.0,0,15000.0,1.263013698630137,49,2,2
24832,1.0,0,53000000.0,6.027397260273973,49,10,2
24833,1.0,0,1100000.0,3.7616438356164386,31,19,2
24834,2.0,15,17000000.0,17.73972602739726,49,23,2
24835,4.0,562,1510000.0,2.1232876712328768,49,1,2
24836,1.0,0,11625112.0,3.2383561643835614,19,19,2
24837,3.0,1586,30500000.0,12.578082191780823,49,20,2
24838,1.0,0,4668000.0,2.5726027397260274,49,19,2
24839,7.0,2918,65933006.0,11.282191780821918,49,1,2
24840,2.0,891,581000.0,4.1068493150684935,49,14,2
24841,5.0,1356,2572000.0,0.4986301369863014,49,13,2
24843,3.0,1052,55500000.0,4.008219178082192,49,17,2
24844,2.0,308,18000000.0,1.841095890410959,49,23,2
24845,1.0,0,250000.0,3.3698630136986303,49,19,2
24846,1.0,0,900000.0,1.1506849315068493,7,19,2
24847,1.0,0,54993.0,0.24383561643835616,19,19,1
24848,2.0,418,15000000.0,0.0958904109589041,49,8,0
24849,1.0,0,1000000.0,0.7479452054794521,49,19,2
24850,2.0,158,7824999.0,7.624657534246575,49,23,2
24852,1.0,0,7500000.0,1.36986301369863,49,19,0
24853,1.0,0,457104.0,0.6602739726027397,15,19,2
24854,2.0,23,870000.0,0.18904109589041096,49,8,2
24855,2.0,189,800000.0,0.3780821917808219,49,19,2
24856,2.0,488,30000.0,-0.1917808219178082,49,11,2
24858,1.0,0,272500.0,2.1342465753424658,49,23,2
24859,3.0,1160,120000.0,3.536986301369863,49,2,2
24860,2.0,782,610000.0,1.2,49,19,2
24862,1.0,0,40000.0,-0.7534246575342466,49,19,2
24863,3.0,424,1900000.0,2.147945205479452,49,2,2
24864,1.0,0,100000.0,1.5945205479452054,8,19,2
24865,1.0,0,500000.0,1.2986301369863014,8,19,2
24866,1.0,0,10000.0,2.2273972602739724,49,19,1
24867,1.0,0,225000.0,0.6767123287671233,19,19,2
24868,2.0,481,3000000.0,0.0,49,17,0
24869,2.0,394,227668.0,0.0027397260273972603,19,23,2
24870,2.0,399,118000.0,0.7753424657534247,49,19,2
24871,2.0,45,4500.0,-0.0027397260273972603,49,19,1
24872,4.0,141,61503944.0,3.0164383561643837,49,21,1
24873,1.0,0,2700000.0,1.073972602739726,49,8,2
24874,2.0,824,6016903.0,0.0,49,7,1
24875,6.0,1267,10500003.0,0.0,49,8,0
24876,1.0,0,1560691.0,0.989041095890411,7,19,0
24877,3.0,2452,19416467.0,5.498630136986302,18,12,2
24878,1.0,0,25000.0,1.7780821917808218,49,2,2
24879,2.0,549,3625000.0,0.8,49,0,2
24880,1.0,0,3500000.0,3.5452054794520547,49,23,0
24881,2.0,192,550000.0,-0.7178082191780822,7,19,1
24882,1.0,0,179232.0,1.1616438356164382,44,11,2
24883,1.0,0,20000.0,0.12054794520547946,49,19,1
24884,2.0,231,8000000.0,0.7041095890410959,49,6,0
24885,1.0,0,250000.0,1.167123287671233,49,19,2
24886,1.0,0,13000000.0,0.2465753424657534,49,19,1
24887,1.0,0,1026566.0,2.1205479452054794,49,8,2
24888,1.0,0,5960000.0,32.06849315068493,7,11,1
24889,2.0,539,3220000.0,8.542465753424658,49,12,2
24890,1.0,0,15000000.0,9.421917808219177,49,5,0
24891,1.0,0,7464266.0,4.863013698630137,19,5,2
24892,2.0,146,10000000.0,1.7808219178082192,44,11,2
24893,1.0,0,333355.0,3.43013698630137,19,5,2
24894,1.0,0,15500000.0,6.605479452054794,49,21,2
24895,1.0,0,6400000.0,1.9123287671232876,49,19,2
24896,2.0,375,4000000.0,2.084931506849315,49,19,2
24897,2.0,171,2875000.0,1.4876712328767123,49,19,2
24898,1.0,0,4300000.0,1.3205479452054794,49,17,2
24899,4.0,731,269909.0,-0.5972602739726027,11,22,2
24900,1.0,0,154524.0,0.7972602739726027,6,11,2
24901,3.0,871,4454995.0,0.6219178082191781,49,23,2
24902,1.0,0,99362.0,0.2136986301369863,20,19,2
24903,2.0,434,6000000.0,1.4191780821917808,49,8,0
24904,1.0,0,100000.0,0.0,49,19,2
24905,2.0,0,100000.0,0.0,50,10,2
24906,4.0,1543,22160000.0,1.7232876712328766,49,19,2
24907,2.0,1077,440000.0,-1.917808219178082,49,19,2
24908,2.0,177,2700000.0,3.0602739726027397,49,19,2
24909,1.0,0,10000.0,0.06575342465753424,24,19,2
24910,2.0,244,4300000.0,1.9534246575342467,49,19,2
24911,2.0,505,169502.0,-1.1369863013698631,27,19,2
24912,1.0,0,100000.0,0.4273972602739726,49,19,2
24914,1.0,0,40000.0,3.4164383561643836,9,6,2
24915,1.0,0,24000000.0,1.7315068493150685,24,23,2
24916,3.0,432,1250000.0,3.6684931506849314,49,19,2
24917,1.0,0,1286600.0,1.6246575342465754,16,19,2
24918,1.0,0,200000.0,1.3095890410958904,49,19,0
24919,1.0,0,1500.0,0.038356164383561646,6,19,2
24920,1.0,0,300000.0,4.276712328767124,49,18,2
24921,1.0,0,2300000.0,8.463013698630137,49,4,2
24922,1.0,0,135969.0,0.3315068493150685,15,19,2
24923,3.0,895,5500000.0,0.0,49,19,2
24924,3.0,377,4800000.0,3.643835616438356,49,6,2
24925,2.0,1897,3250000.0,0.3424657534246575,10,23,2
24926,2.0,257,107504.0,0.0,19,1,2
24927,1.0,0,4200000.0,1.4547945205479451,49,2,2
24928,4.0,1401,5850000.0,9.364383561643836,49,19,2
24929,2.0,690,31784070.0,1.4547945205479451,15,2,2
24930,2.0,242,122749.0,1.084931506849315,5,19,2
24931,3.0,660,14163510.0,1.5808219178082192,19,22,2
24934,5.0,1043,15836001.0,1.0136986301369864,49,23,2
24935,2.0,404,5300000.0,3.1780821917808217,49,19,2
24936,1.0,0,663800.0,1.8356164383561644,49,11,2
24938,1.0,0,1100000.0,1.1205479452054794,49,1,2
24940,1.0,0,10136.0,0.0273972602739726,7,19,2
24941,4.0,565,2395000.0,1.7945205479452055,7,23,2
24942,3.0,123,100000.0,0.24383561643835616,49,19,2
24943,1.0,0,275177.0,-0.0027397260273972603,22,19,2
24944,3.0,1077,750000.0,-0.08493150684931507,49,5,0
24945,2.0,385,390000.0,0.3232876712328767,49,19,2
24946,1.0,0,1500000.0,0.0,6,19,2
24947,1.0,0,2400000.0,0.5397260273972603,49,24,2
24948,2.0,355,2700000.0,0.8958904109589041,49,19,2
24949,2.0,216,500000.0,8.167123287671233,24,6,2
24950,1.0,0,3075000.0,1.4876712328767123,49,13,2
24952,3.0,1531,15400000.0,4.076712328767123,26,19,2
24953,3.0,498,7390000.0,1.1452054794520548,49,19,2
24954,1.0,0,451916.0,8.654794520547945,49,2,2
24955,1.0,0,400000.0,1.917808219178082,7,1,2
24957,1.0,0,10000000.0,3.5616438356164384,49,20,0
24958,2.0,60,11500000.0,5.197260273972603,49,23,2
24959,3.0,863,14550000.0,0.8328767123287671,49,0,2
24960,1.0,0,16000000.0,11.693150684931506,49,8,2
24962,1.0,0,37000000.0,7.03013698630137,49,6,2
24963,1.0,0,3000000.0,1.2547945205479452,49,19,2
24964,1.0,0,5000000.0,0.4383561643835616,49,19,2
24966,2.0,208,7450000.0,2.915068493150685,49,3,2
24967,1.0,0,750000.0,0.8547945205479452,49,16,2
24968,5.0,1140,23949999.0,1.0356164383561643,49,6,2
24969,3.0,957,28097672.0,2.2986301369863016,49,8,2
24970,1.0,0,23526990.0,3.2054794520547945,49,2,2
24971,1.0,0,20000000.0,22.567123287671233,49,2,2
24972,1.0,0,2500000.0,13.898630136986302,49,14,2
24973,1.0,0,22000000.0,5.0,49,2,2
24974,8.0,1261,51885190.0,1.1643835616438356,49,2,2
24975,3.0,2527,4900000.0,1.9643835616438357,49,2,2
24976,4.0,1378,15090000.0,4.693150684931507,49,13,2
24977,1.0,0,570746.0,11.536986301369863,49,2,2
24978,1.0,0,1000000.0,4.1506849315068495,7,2,2
24980,2.0,481,40200000.0,2.213698630136986,18,13,2
24981,3.0,699,639399.0,1.7753424657534247,49,19,2
24982,2.0,504,4899999.0,1.0356164383561643,49,17,2
24983,1.0,0,215000.0,2.2273972602739724,49,19,2
24985,2.0,365,4000000.0,1.0027397260273974,49,19,2
24986,2.0,151,68497.0,-0.03561643835616438,5,19,2
24987,1.0,0,360000.0,1.0767123287671232,49,23,2
24988,2.0,378,230000.0,0.0,49,19,2
24989,1.0,0,50000.0,14.6,49,20,2
24990,1.0,0,40000.0,1.4136986301369863,9,19,2
24991,1.0,0,285000.0,25.4,49,2,2
24992,1.0,0,2450000.0,16.783561643835615,49,16,2
24993,1.0,0,650000.0,2.695890410958904,49,14,2
24994,1.0,0,1500000.0,7.958904109589041,49,19,2
24995,1.0,0,1500000.0,7.756164383561644,49,2,2
24996,3.0,445,2100000.0,0.16712328767123288,26,22,2
24997,1.0,0,17000000.0,34.81917808219178,49,23,2
24998,1.0,0,100000.0,1.4575342465753425,49,19,2
24999,1.0,0,100000.0,1.0027397260273974,39,19,2
25000,3.0,578,2225000.0,0.589041095890411,49,5,2
25001,2.0,332,6000000.0,3.367123287671233,44,19,2
25002,3.0,971,6107133.0,0.8301369863013699,18,19,2
25003,2.0,71,1900000.0,1.1835616438356165,49,17,1
25004,3.0,113,325000.0,1.5068493150684932,49,5,1
25005,1.0,0,5000000.0,8.906849315068493,49,19,2
25006,1.0,0,250000.0,-0.6356164383561644,49,19,2
25007,2.0,6,1900000.0,1.2054794520547945,13,19,2
25008,1.0,0,1000000.0,1.7643835616438357,26,19,2
25009,2.0,254,4715000.0,3.8493150684931505,49,12,2
25010,2.0,177,4500000.0,11.115068493150686,49,17,2
25012,1.0,0,5900000.0,3.591780821917808,49,19,2
25013,4.0,2021,220000000.0,1.4136986301369863,49,3,2
25014,4.0,757,14379000.0,0.8794520547945206,49,0,2
25015,1.0,0,310000.0,2.282191780821918,19,19,2
25017,1.0,0,1500000.0,1.8,49,14,2
25018,1.0,0,2601040.0,16.93972602739726,49,16,2
25020,2.0,702,1077000.0,-1.8438356164383563,49,19,2
25021,1.0,0,3250000.0,1.3095890410958904,49,19,2
25022,3.0,467,46750000.0,2.0767123287671234,49,9,2
25023,3.0,916,8000000.0,1.126027397260274,49,19,2
25024,3.0,1359,18700000.0,0.0,49,18,0
25026,1.0,0,810040.0,3.041095890410959,49,19,2
25027,2.0,386,2150000.0,1.9452054794520548,13,17,2
25028,1.0,0,20000.0,2.5452054794520547,49,19,2
25029,1.0,0,50000.0,2.0712328767123287,7,18,2
25030,1.0,0,100000.0,2.3753424657534246,24,10,2
25031,3.0,590,1500000.0,2.3698630136986303,49,10,2
25033,5.0,756,8600000.0,0.7287671232876712,49,5,2
25034,1.0,0,3304810.0,1.6,49,17,2
25035,10.0,3685,122609480.0,0.0,49,17,2
25036,1.0,0,315000.0,4.747945205479452,34,11,2
25037,2.0,244,175000.0,5.887671232876713,49,19,2
25038,1.0,0,20000.0,-0.11506849315068493,49,19,2
25039,1.0,0,3400000.0,10.008219178082191,49,17,0
25040,1.0,0,540372.0,2.6,18,17,2
25041,1.0,0,500000.0,0.0,49,20,2
25042,1.0,0,19299.0,4.671232876712328,39,24,2
25043,1.0,0,1515251.0,32.035616438356165,19,23,2
25044,1.0,0,1100000.0,4.120547945205479,49,20,0
25045,1.0,0,100000.0,0.7479452054794521,49,19,2
25046,1.0,0,250000.0,0.0,49,5,1
25047,3.0,731,2250000.0,4.002739726027397,19,19,2
25048,1.0,0,500000.0,0.8383561643835616,49,19,2
25049,5.0,1498,44541657.0,7.498630136986302,49,8,0
25050,3.0,462,48000000.0,1.484931506849315,26,2,2
25051,2.0,10,500000.0,2.2383561643835614,49,1,2
25052,2.0,292,8900000.0,1.484931506849315,49,19,2
25053,1.0,0,6000000.0,11.093150684931507,49,6,0
25054,2.0,126,8500000.0,1.0410958904109588,49,19,2
25055,2.0,161,171423.0,2.0575342465753423,19,5,2
25056,2.0,773,6525000.0,0.4191780821917808,49,19,2
25057,2.0,335,436730.0,1.082191780821918,18,19,2
25058,3.0,582,2023000.0,-0.4465753424657534,49,19,0
25059,2.0,196,1550000.0,-0.08493150684931507,49,23,2
25060,1.0,0,736000.0,0.5589041095890411,19,6,2
25061,2.0,459,10800000.0,0.6684931506849315,49,8,1
